id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
16193,1974,PhD,Married,46374.0,0,1,17.03.2014,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1
16194,1977,Graduation,Divorced,82582.0,0,0,07.06.2014,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,0,3,11,1
16195,1946,PhD,Single,82800.0,0,0,24.11.2012,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,3,11,1
16196,1979,Graduation,Single,48526.0,1,0,24.12.2013,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0
16197,1960,Basic,Widow,22123.0,0,0,27.03.2014,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0
16198,1961,2n Cycle,Widow,59184.0,0,1,09.09.2012,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0
16199,1958,Graduation,Divorced,78331.0,0,1,23.01.2014,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0
16200,1981,PhD,Together,39665.0,1,0,25.05.2013,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,3,11,0
16201,1949,Graduation,Together,69372.0,0,0,19.02.2013,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1
16202,1978,Graduation,Divorced,63693.0,0,1,14.10.2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0
16203,1963,PhD,Widow,52278.0,0,1,25.01.2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0
16204,1960,PhD,Married,65695.0,0,1,31.01.2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0
16205,1985,Basic,Single,16581.0,0,0,12.01.2013,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0
16206,1982,Master,Married,21059.0,1,0,07.01.2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0
16207,1971,PhD,Married,42403.0,1,0,11.12.2013,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0
16208,1940,PhD,Single,51141.0,0,0,08.07.2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0
16209,1952,Master,Together,43776.0,1,1,03.02.2013,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1
16210,1950,Master,Divorced,38054.0,1,1,01.05.2014,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
16211,1980,Graduation,Together,69508.0,1,0,14.11.2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0
16212,1948,Graduation,Together,51315.0,0,0,23.02.2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0
16213,1955,PhD,Married,59821.0,0,1,12.04.2013,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0
16214,1943,Master,Married,65073.0,0,0,20.08.2013,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,3,11,0
16215,1969,Graduation,Married,25293.0,1,0,15.09.2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0
16216,1943,PhD,Married,75865.0,0,0,31.03.2014,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,3,11,0
16217,1955,PhD,Single,49667.0,0,0,20.08.2012,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1
16218,1966,Graduation,Divorced,70287.0,0,0,02.04.2013,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,0,3,11,1
16219,1976,PhD,Divorced,70179.0,0,1,21.07.2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0
16220,1965,PhD,Together,34230.0,1,1,26.12.2012,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0
16221,1947,PhD,Together,81574.0,0,0,28.04.2014,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,3,11,0
16222,1976,Master,Together,21024.0,0,0,04.07.2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0
16223,1962,Master,Single,72217.0,0,0,10.04.2013,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0
16224,1961,PhD,Divorced,54959.0,0,1,19.01.2013,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1
16225,1964,PhD,Divorced,64140.0,0,2,23.09.2013,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1
16226,1948,PhD,Widow,82032.0,0,0,05.04.2014,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0
16227,1955,Graduation,Divorced,37244.0,1,1,27.04.2013,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0
16228,1953,Graduation,Married,37716.0,0,1,21.04.2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0
16229,1960,Master,Single,98777.0,0,0,17.02.2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0
16230,1976,Graduation,Together,78416.0,0,1,27.06.2014,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0
16231,1990,Graduation,Married,18351.0,0,0,29.10.2013,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0
16232,1979,Graduation,Divorced,15287.0,1,0,10.10.2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1
16233,1979,Graduation,Together,77298.0,0,1,02.11.2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0
16234,1947,Graduation,Together,70321.0,0,0,16.01.2013,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1
16235,1976,2n Cycle,Single,79689.0,0,0,12.05.2013,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,3,11,0
16236,1982,Master,Married,21059.0,1,0,07.01.2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0
16237,1977,Graduation,Together,157146.0,0,0,29.04.2013,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,3,11,0
16238,1968,Master,Together,43795.0,0,1,16.10.2013,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,3,11,1
16239,1990,Master,Single,91172.0,0,0,27.03.2013,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,3,11,1
16240,1963,Graduation,Single,80695.0,0,0,29.12.2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0
16241,1964,Graduation,Divorced,69932.0,0,1,12.06.2013,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0
16242,1977,Graduation,Married,54233.0,0,1,04.02.2013,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0
16243,1968,Graduation,Married,64590.0,0,0,14.10.2012,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0
16244,1962,Master,Together,47175.0,1,1,28.10.2012,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,3,11,1
16245,1975,PhD,Together,61905.0,0,1,04.02.2014,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0
16246,1980,Graduation,Married,47850.0,1,0,03.12.2013,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0
16247,1970,PhD,Single,32303.0,0,1,08.03.2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0
16248,1951,Master,Married,67381.0,0,1,15.01.2013,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0
16249,1972,Graduation,Single,24762.0,1,0,10.02.2014,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1
16250,1981,Basic,Married,34445.0,0,0,27.01.2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0
16251,1958,PhD,Single,79761.0,0,1,04.10.2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0
16252,1972,Master,Married,57136.0,1,1,09.07.2013,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0
16253,1978,Graduation,Together,53172.0,0,1,06.05.2013,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0
16254,1893,2n Cycle,Single,60182.0,0,1,17.05.2014,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0
16255,1956,Graduation,Single,54252.0,1,1,28.05.2013,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0
16256,1992,Graduation,Together,75114.0,0,0,07.11.2013,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,3,11,0
16257,1968,Graduation,Together,56534.0,0,1,23.07.2013,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1
16258,1975,PhD,Married,40233.0,0,1,14.10.2013,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,3,11,0
16259,1956,Master,Married,52973.0,0,1,08.11.2012,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0
16260,1970,Graduation,Together,81205.0,0,0,13.01.2014,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1
16261,1975,Master,Married,92163.0,0,0,12.12.2012,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1
16262,1972,Graduation,Married,74716.0,0,1,12.09.2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0
16263,1984,Graduation,Single,52413.0,1,0,03.11.2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0
16264,1990,Graduation,Married,18929.0,0,0,16.02.2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0
16265,1976,Graduation,Divorced,40780.0,0,1,08.09.2012,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0
16266,1952,Basic,Together,13084.0,0,0,02.11.2013,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0
16267,1956,Graduation,Divorced,22304.0,0,0,04.08.2012,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0
16268,1953,Graduation,Married,47703.0,0,1,29.05.2013,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0
16269,1973,Graduation,Married,20895.0,1,0,06.10.2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0
16270,1949,Master,Married,76995.0,0,1,28.03.2013,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,3,11,0
16271,1991,Graduation,Married,51373.0,0,0,22.06.2013,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0
16272,1955,Graduation,Married,50737.0,0,1,11.05.2013,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,3,11,0
16273,1978,Graduation,Single,30168.0,1,0,07.03.2013,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,3,11,0
16274,1962,Master,Single,72217.0,0,0,10.04.2013,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0
16275,1975,PhD,Married,79174.0,0,0,11.01.2013,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,3,11,1
16276,1987,Graduation,Divorced,81361.0,0,0,25.02.2014,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,1
16277,1968,Graduation,Together,56534.0,0,1,23.07.2013,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1
16278,1970,Graduation,Single,76467.0,1,0,17.08.2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1
16279,1984,Master,Married,30477.0,1,0,22.01.2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0
16280,1971,PhD,Married,71969.0,0,1,16.10.2012,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0
16281,1971,PhD,Together,29732.0,1,0,25.03.2014,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,3,11,0
16282,1954,Graduation,Divorced,76773.0,0,0,25.02.2013,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0
16283,1959,Graduation,Together,71367.0,0,0,23.08.2013,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0
16284,1971,2n Cycle,Married,54690.0,1,1,07.11.2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0
16285,1971,2n Cycle,Together,26850.0,1,1,18.04.2014,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0
16286,1958,2n Cycle,Single,75342.0,0,1,06.05.2013,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0
16287,1954,Graduation,Divorced,70044.0,0,1,18.02.2013,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0
16288,1971,Master,Together,157733.0,1,0,04.06.2013,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0
16289,1976,Basic,Divorced,9548.0,1,0,08.08.2012,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0
16290,1969,Graduation,Married,52413.0,0,2,02.02.2013,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0
16291,1972,Graduation,Married,65685.0,0,1,29.03.2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0
16292,1962,Graduation,Married,83715.0,0,0,03.02.2014,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,3,11,0
16293,1976,Graduation,Married,17649.0,1,0,12.11.2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0
16294,1956,Graduation,Married,48195.0,1,1,21.01.2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0
16295,1978,Graduation,Together,25851.0,1,0,11.02.2013,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0
16296,1990,Basic,Married,24279.0,0,0,29.12.2012,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,3,11,0
16297,1980,Graduation,Single,51766.0,1,0,11.03.2014,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0
16298,1955,PhD,Single,49667.0,0,0,20.08.2012,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1
16299,1970,Graduation,Divorced,44267.0,1,1,25.02.2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0
16300,1960,Master,Single,98777.0,0,0,17.02.2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0
16301,1958,Graduation,Together,53977.0,0,1,08.06.2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0
16302,1981,PhD,Together,44953.0,0,0,21.12.2012,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0
16303,1955,Graduation,Together,42586.0,1,1,29.10.2012,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1
16304,1969,Master,Together,66476.0,0,1,04.12.2013,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11,0
16305,1965,Basic,Single,23529.0,0,1,07.01.2013,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0
16306,1981,2n Cycle,Married,51111.0,1,1,19.06.2014,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0
16307,1962,Graduation,Single,66565.0,0,1,05.12.2012,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0
16308,1956,Master,Together,28839.0,1,1,11.03.2014,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0
16309,1959,Graduation,Together,44911.0,0,1,15.03.2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0
16310,1976,Basic,Divorced,9548.0,1,0,08.08.2012,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0
16311,1975,PhD,Married,79174.0,0,0,11.01.2013,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,3,11,1
16312,1958,Graduation,Together,66886.0,0,1,16.09.2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0
16313,1953,Graduation,Divorced,23272.0,0,0,17.10.2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0
16314,1972,PhD,Married,59973.0,0,0,11.09.2013,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0
16315,1959,Graduation,Married,18690.0,0,0,28.12.2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0
16316,1969,Graduation,Married,42231.0,1,1,25.03.2014,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0
16317,1980,2n Cycle,Married,96547.0,0,0,23.05.2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1
16318,1976,Graduation,Together,85606.0,0,1,12.11.2012,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0
16319,1991,Graduation,Together,89891.0,0,0,15.04.2013,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0
16320,1945,PhD,Single,45576.0,0,0,28.05.2014,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1
16321,1970,2n Cycle,Divorced,25959.0,1,1,14.02.2013,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1
16322,1979,2n Cycle,Together,60839.0,1,1,28.08.2012,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0
16323,1978,Graduation,Single,38557.0,1,0,19.12.2012,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0
16324,1960,Graduation,Married,31454.0,1,1,06.07.2013,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0
16325,1968,Graduation,Together,40521.0,1,1,05.04.2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0
16326,1972,2n Cycle,Married,24884.0,1,0,29.11.2012,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,3,11,0
16327,1967,PhD,Single,52569.0,0,1,05.04.2014,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,3,11,0
16328,1977,Graduation,Married,54809.0,1,1,11.09.2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0
16329,1954,Graduation,Married,38998.0,1,1,03.11.2012,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0
16330,1980,Graduation,Married,61014.0,0,1,11.08.2012,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,3,11,0
16331,1977,Graduation,Together,55375.0,0,1,17.10.2013,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0
16332,1959,PhD,Single,,0,0,05.11.2013,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,3,11,0
16333,1977,Graduation,Married,41124.0,1,0,31.10.2012,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0
16334,1984,Graduation,Married,27255.0,1,0,07.11.2013,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0
16335,1989,2n Cycle,Together,10404.0,1,0,04.05.2014,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,3,11,0
16336,1975,2n Cycle,Widow,47682.0,0,1,15.02.2013,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,3,11,0
16337,1956,Master,Together,50943.0,0,1,21.06.2013,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0
16338,1968,Graduation,Married,19514.0,1,1,26.01.2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,1
16339,1965,PhD,Married,62745.0,0,1,23.03.2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0
16340,1962,PhD,Married,42769.0,0,1,12.10.2013,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,3,11,0
16341,1964,PhD,Married,65526.0,0,1,11.04.2014,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0
16342,1991,Master,Single,90638.0,0,0,13.02.2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0
16343,1980,PhD,Married,30732.0,1,0,05.01.2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0
16344,1970,Graduation,Single,93790.0,0,0,12.02.2014,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1
16345,1954,Graduation,Widow,27421.0,0,0,12.12.2012,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0
16346,1967,2n Cycle,Together,47821.0,1,1,20.10.2013,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0
16347,1947,PhD,Married,67472.0,0,1,28.09.2013,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0
16348,1955,PhD,Single,55521.0,1,2,22.10.2013,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,3,11,1
16349,1965,Graduation,Together,29672.0,1,1,12.03.2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0
16350,1975,PhD,Married,40233.0,0,1,14.10.2013,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,3,11,0
16351,1954,Graduation,Widow,27421.0,0,0,12.12.2012,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0
16352,1974,PhD,Married,37087.0,1,0,11.08.2013,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0
16353,1965,Master,Married,56962.0,2,1,11.10.2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0
16354,1982,Graduation,Single,39660.0,1,0,08.08.2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1
16355,1990,Graduation,Married,30093.0,0,0,08.07.2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0
16356,1949,Graduation,Married,72025.0,0,0,29.04.2014,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1
16357,1977,2n Cycle,Married,31056.0,1,0,22.01.2013,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0
16358,1973,Graduation,Married,67432.0,0,1,29.03.2013,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0
16359,1955,2n Cycle,Married,62972.0,0,1,03.08.2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0
16360,1973,Graduation,Married,65308.0,0,0,11.09.2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0
16361,1956,Graduation,Divorced,26150.0,2,1,11.03.2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0
16362,1976,Graduation,Divorced,46310.0,1,0,03.12.2012,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,3,11,0
16363,1970,PhD,Married,80336.0,0,0,09.09.2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0
16364,1971,PhD,Married,78931.0,0,0,25.10.2013,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0
16365,1963,Graduation,Single,49980.0,0,1,23.10.2013,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0
16366,1978,Graduation,Married,33039.0,1,0,09.09.2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0
16367,1955,Master,Single,51124.0,1,1,18.12.2013,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0
16368,1977,Master,Married,27889.0,1,0,05.07.2013,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0
16369,1975,PhD,Single,52614.0,0,1,01.12.2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0
16370,1952,2n Cycle,Divorced,63998.0,0,0,20.12.2013,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1
16371,1950,PhD,Together,59292.0,0,1,13.06.2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0
16372,1957,Graduation,Married,52852.0,0,1,01.12.2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0
16373,1985,PhD,Married,18169.0,1,0,19.02.2013,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0
16374,1965,Master,Single,35791.0,2,1,06.05.2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0
16375,1978,Basic,Together,24882.0,1,0,09.09.2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0
16376,1975,PhD,Together,61905.0,0,1,04.02.2014,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0
16377,1970,2n Cycle,Married,15315.0,0,0,03.08.2013,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0
16378,1977,PhD,Together,102160.0,0,0,02.11.2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1
16379,1976,Graduation,Married,39356.0,1,1,19.03.2014,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0
16380,1969,PhD,Single,48240.0,0,0,09.11.2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1
16381,1992,Graduation,Married,34935.0,0,0,21.06.2013,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0
16382,1967,Master,Single,59235.0,1,0,12.01.2013,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0
16383,1953,PhD,Divorced,36957.0,1,1,06.09.2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1
